date,log_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,sqft_basement,house_age,isRenovated,city,statezip
2014-06-03,12.97,3,3,2340,5002,2,0,0,0,1,Older Renovation,North Bend,WA 98045
2014-06-03,12.64,5,2,2481,4045,2,0,0,0,0,Not Renovated,Auburn,WA 98001
2014-06-03,12.68,3,3,1530,1602,2,0,0,390,1,Older Renovation,Seattle,WA 98106
2014-06-04,12.87,3,2,1250,7500,1,0,0,0,72,Not Renovated,Seattle,WA 98146
2014-06-04,12.61,1,0,560,12120,1,0,0,0,47,Recently Renovated,Carnation,WA 98014
2014-06-04,12.83,4,1,2200,7475,1,0,0,1100,59,Not Renovated,Seattle,WA 98118
2014-06-04,12.39,3,1,1460,10584,1,0,0,470,17,Not Renovated,Seattle,WA 98168
2014-06-04,12.68,3,1,1650,9380,1,0,0,520,36,Not Renovated,Renton,WA 98058
2014-06-04,14.05,5,2,3200,17204,1,0,0,1040,62,Older Renovation,Bellevue,WA 98004
2014-06-04,13.40,3,2,2560,41346,2,0,0,0,28,Not Renovated,Issaquah,WA 98027
2014-06-04,12.51,3,2,2080,4252,1,0,0,530,11,Not Renovated,Kent,WA 98042
2014-06-04,12.70,3,1,1070,7140,1,0,0,0,25,Not Renovated,Seattle,WA 98118
2014-06-04,12.74,3,1,2190,12626,2,0,0,0,36,Older Renovation,Kent,WA 98042
2014-06-04,12.21,3,1,2060,15837,1,0,0,0,111,Older Renovation,Renton,WA 98057
2014-06-04,13.84,3,1,2640,8000,1,0,3,1320,54,Older Renovation,Mercer Island,WA 98040
2014-06-04,12.52,3,2,1720,8755,1,0,0,720,31,Recently Renovated,Federal Way,WA 98023
2014-06-04,13.93,5,3,3880,13885,2,0,3,1340,35,Not Renovated,Bellevue,WA 98006
2014-06-04,12.54,2,1,960,4920,1,0,0,0,72,Older Renovation,Seattle,WA 98117
2014-06-04,13.09,3,2,2340,59058,1,0,0,0,29,Not Renovated,Maple Valley,WA 98038
2014-06-04,14.46,3,2,2660,13367,2,0,2,0,22,Not Renovated,Yarrow Point,WA 98004
2014-06-04,13.67,3,1,2090,4725,2,0,0,480,67,Recently Renovated,Seattle,WA 98199
2014-06-04,13.18,3,2,1820,4910,2,0,0,0,21,Not Renovated,Issaquah,WA 98029
2014-06-04,12.81,4,2,2310,8030,2,0,0,0,36,Not Renovated,Duvall,WA 98019
2014-06-04,12.27,3,1,920,14400,1,0,0,0,37,Not Renovated,Auburn,WA 98001
2014-06-04,11.81,1,1,790,13062,1,0,0,0,72,Older Renovation,Seattle,WA 98168
2014-06-04,12.99,2,1,1500,6800,1,0,0,590,72,Older Renovation,Seattle,WA 98117
2014-06-04,12.87,3,1,1240,11108,1,0,0,0,62,Not Renovated,Normandy Park,WA 98166
2014-06-04,13.54,4,2,2730,36183,2,0,0,0,28,Not Renovated,Redmond,WA 98052
2014-06-04,11.69,3,1,1170,11000,1,0,0,0,34,Not Renovated,Duvall,WA 98019
2014-06-04,14.69,5,3,3410,9088,2,0,3,650,102,Older Renovation,Seattle,WA 98119
2014-06-04,13.64,4,2,2700,9320,2,0,0,0,20,Not Renovated,Kirkland,WA 98033
2014-06-04,12.70,4,1,1650,7800,1,0,0,0,46,Older Renovation,Renton,WA 98058
2014-06-04,12.07,2,1,670,2378,1,0,0,0,95,Older Renovation,Seattle,WA 98126
2014-06-04,12.58,3,2,1670,7757,1,0,0,0,22,Not Renovated,Kent,WA 98030
2014-06-04,12.90,3,1,1530,10731,1,0,0,0,28,Not Renovated,Kenmore,WA 98028
2014-06-04,12.30,3,2,1500,7615,1,0,0,350,30,Not Renovated,Federal Way,WA 98023
2014-06-04,11.99,4,1,1720,7200,1,0,0,500,40,Not Renovated,Federal Way,WA 98023
2014-06-04,13.12,5,3,2920,11440,2,0,0,0,11,Not Renovated,Shoreline,WA 98133
2014-06-04,13.05,3,1,910,4500,1,0,0,0,66,Older Renovation,Seattle,WA 98117
2014-06-04,13.20,3,1,1050,4160,1,0,0,0,89,Older Renovation,Seattle,WA 98115
2014-06-04,13.17,3,2,1540,7800,1,0,0,0,10,Older Renovation,Seattle,WA 98125
2014-06-04,12.69,3,1,1210,7440,1,0,0,0,65,Older Renovation,Shoreline,WA 98155
2014-06-04,13.24,5,2,2650,11455,1,0,0,1250,53,Older Renovation,Bellevue,WA 98008
2014-06-04,13.54,3,2,1990,3990,1,0,0,860,102,Not Renovated,Seattle,WA 98103
2014-06-04,13.91,5,2,2660,8737,1,0,4,1190,45,Not Renovated,Bellevue,WA 98006
2014-06-04,13.31,4,2,4060,9734,1,0,4,1910,37,Older Renovation,Kenmore,WA 98028
2014-06-04,13.02,5,2,2300,23345,1,0,0,1130,47,Not Renovated,Renton,WA 98059
2014-06-04,13.28,6,2,2630,16411,1,0,0,980,40,Not Renovated,Redmond,WA 98052
2014-06-04,12.52,2,1,770,8149,1,0,0,0,66,Older Renovation,Shoreline,WA 98155
2014-06-04,13.68,4,2,3790,10669,2,0,0,0,15,Not Renovated,Sammamish,WA 98075
2014-06-04,12.72,4,2,2540,7210,1,0,0,940,35,Not Renovated,Renton,WA 98058
2014-06-04,13.38,4,2,2500,8500,1,0,0,900,36,Older Renovation,Bellevue,WA 98006
2014-06-04,12.88,4,2,2150,7303,2,0,0,0,9,Not Renovated,Renton,WA 98056
2014-06-04,13.57,3,1,1670,9600,1,0,0,0,53,Not Renovated,Mercer Island,WA 98040
2014-06-04,13.06,3,2,1800,12669,1,0,0,0,58,Older Renovation,Kirkland,WA 98033
2014-06-04,13.24,3,2,2070,12708,2,0,0,0,18,Not Renovated,Newcastle,WA 98056
2014-06-04,13.16,2,1,830,2820,1,0,0,0,94,Not Renovated,Seattle,WA 98103
2014-06-04,13.52,3,2,2370,9619,1,0,0,720,41,Not Renovated,Redmond,WA 98052
2014-06-04,12.67,3,1,1010,5400,1,0,0,0,55,Older Renovation,Seattle,WA 98144
2014-06-04,12.82,3,1,1420,4500,1,0,0,0,55,Older Renovation,Seattle,WA 98103
2014-06-04,12.43,4,2,2120,8701,1,0,0,0,54,Older Renovation,Des Moines,WA 98198
2014-06-04,13.18,4,1,2020,7029,1,0,0,590,35,Not Renovated,Redmond,WA 98052
2014-06-04,13.12,3,2,1520,2208,2,0,0,480,7,Not Renovated,Seattle,WA 98119
2014-06-04,12.83,2,1,820,6250,1,0,0,0,92,Not Renovated,Seattle,WA 98136
2014-06-04,13.37,3,2,1690,1553,2,0,0,0,7,Not Renovated,Seattle,WA 98199
2014-06-04,12.90,3,2,2260,11305,1,0,0,1130,28,Not Renovated,Renton,WA 98055
2014-06-04,13.26,3,2,1830,7897,1,0,0,540,28,Not Renovated,Redmond,WA 98052
2014-06-04,12.64,3,2,1350,11150,1,0,0,240,19,Not Renovated,North Bend,WA 98045
2014-06-04,13.80,5,3,3280,4000,2,0,0,840,11,Not Renovated,Seattle,WA 98117
2014-06-04,13.44,4,2,2770,45514,2,0,0,0,25,Not Renovated,Woodinville,WA 98077
2014-06-04,13.72,4,2,2770,8642,2,0,0,0,27,Not Renovated,Bellevue,WA 98007
2014-06-04,12.97,4,2,2460,5091,2,0,0,0,11,Not Renovated,Renton,WA 98058
2014-06-04,13.66,3,3,4720,32467,2,0,2,1530,16,Older Renovation,Renton,WA 98059
2014-06-04,12.81,2,1,1250,8100,1,0,0,0,67,Older Renovation,Seattle,WA 98125
2014-06-04,12.43,3,2,1710,7225,2,0,0,0,26,Not Renovated,Federal Way,WA 98023
2014-06-04,12.93,3,1,1840,5101,1,0,0,800,62,Older Renovation,Seattle,WA 98108
2014-06-04,12.94,4,2,2000,5962,2,0,0,0,15,Not Renovated,Shoreline,WA 98133
2014-06-04,11.77,1,1,650,15364,1,0,0,0,47,Not Renovated,Kent,WA 98042
2014-06-04,13.10,3,1,1020,9072,1,0,0,100,84,Older Renovation,Seattle,WA 98115
2014-06-04,12.04,2,1,1500,18540,1,0,0,0,64,Older Renovation,Tukwila,WA 98168
2014-06-04,12.94,3,2,2060,4399,2,0,0,0,7,Not Renovated,Snoqualmie,WA 98065
2014-06-04,12.47,3,1,1810,29308,1,0,0,860,31,Recently Renovated,Covington,WA 98042
2014-06-04,14.51,6,4,3810,28176,1,0,4,0,45,Not Renovated,Shoreline,WA 98177
2014-06-04,12.78,2,1,1650,4000,1,0,0,700,67,Older Renovation,Seattle,WA 98108
2014-06-04,13.52,3,3,1540,704,3,0,0,0,3,Not Renovated,Seattle,WA 98122
2014-06-04,12.90,3,1,2080,5244,1,0,0,890,55,Older Renovation,Seattle,WA 98125
2014-06-04,13.58,3,2,2430,5500,2,0,0,620,25,Not Renovated,Kirkland,WA 98033
2014-06-04,12.15,5,2,1750,10284,1,0,0,0,71,Not Renovated,Renton,WA 98056
2014-06-04,12.34,3,1,1770,33224,1,0,0,0,46,Not Renovated,Auburn,WA 98092
2014-06-04,13.20,3,2,1710,2300,2,0,0,140,9,Not Renovated,Redmond,WA 98052
2014-06-04,13.22,4,2,2740,88426,2,0,0,0,23,Not Renovated,Issaquah,WA 98027
2014-06-04,13.21,5,2,2730,17240,1,0,0,1070,56,Not Renovated,Kenmore,WA 98028
2014-06-04,12.56,3,2,2437,5136,2,0,0,0,3,Not Renovated,Auburn,WA 98002
2014-06-04,13.38,4,2,3290,6203,2,0,0,0,6,Not Renovated,Snoqualmie,WA 98065
2014-06-04,13.32,4,3,2910,5260,2,0,0,0,2,Older Renovation,Snoqualmie,WA 98065
2014-06-04,13.55,3,2,1630,7599,1,0,0,0,8,Not Renovated,Seattle,WA 98117
2014-06-04,13.55,4,3,4410,5104,2,0,0,1010,8,Not Renovated,Snoqualmie,WA 98065
2014-06-04,13.28,3,2,1780,1487,3,0,0,180,8,Not Renovated,Seattle,WA 98103
2014-06-04,13.16,3,3,1540,1487,2,0,0,0,3,Not Renovated,Issaquah,WA 98029
2014-06-04,13.03,3,1,1420,1189,3,0,0,0,8,Not Renovated,Seattle,WA 98103
2014-06-05,13.39,3,2,2680,9750,1,0,0,1070,35,Not Renovated,Kirkland,WA 98034
2014-06-05,12.54,3,2,1750,9750,1,0,0,400,53,Older Renovation,Des Moines,WA 98198
2014-06-05,13.02,3,2,2170,4912,2,0,0,0,11,Not Renovated,Kenmore,WA 98028
2014-06-05,13.24,3,2,2390,9966,1,0,0,1030,37,Not Renovated,Bellevue,WA 98006
2014-06-05,13.34,4,2,2400,5350,1,0,0,940,85,Not Renovated,Seattle,WA 98117
2014-06-05,12.50,3,1,1690,4250,1,0,0,670,47,Recently Renovated,Seattle,WA 98178
2014-06-05,13.68,3,3,3250,6000,2,0,0,750,13,Not Renovated,Seattle,WA 98136
2014-06-05,13.35,4,3,4610,40202,1,0,0,2110,34,Not Renovated,Issaquah,WA 98027
2014-06-05,12.96,4,2,2440,15349,2,0,1,0,57,Older Renovation,Des Moines,WA 98198
2014-06-05,13.38,3,1,1290,3870,1,0,0,0,98,Not Renovated,Seattle,WA 98144
2014-06-05,13.02,4,1,2000,4676,1,0,0,750,98,Older Renovation,Seattle,WA 98118
2014-06-05,12.99,3,1,1050,7500,1,0,0,0,114,Older Renovation,Seattle,WA 98136
2014-06-05,13.01,4,2,2340,3784,2,0,0,0,6,Not Renovated,Seattle,WA 98106
2014-06-05,13.18,4,2,2210,7665,2,0,0,0,46,Not Renovated,Bellevue,WA 98006
2014-06-05,13.68,5,2,2920,5568,2,0,0,600,108,Recently Renovated,Seattle,WA 98112
2014-06-05,13.44,3,2,3150,219978,2,0,0,150,24,Not Renovated,Preston,WA 98050
2014-06-05,13.59,3,3,3590,6402,2,0,0,0,15,Not Renovated,Sammamish,WA 98074
2014-06-05,12.60,4,2,1910,5000,2,0,0,0,9,Not Renovated,Maple Valley,WA 98038
2014-06-05,13.53,4,2,3110,35235,2,0,0,0,31,Not Renovated,Woodinville,WA 98072
2014-06-05,13.11,5,3,2440,4750,1,0,0,990,8,Not Renovated,Seattle,WA 98108
2014-06-05,13.20,4,2,1330,8400,1,0,0,0,52,Older Renovation,Bellevue,WA 98005
2014-06-05,12.89,3,1,1460,22651,1,0,0,0,53,Older Renovation,Issaquah,WA 98027
2014-06-05,14.08,6,4,3902,3880,3,0,4,1120,37,Not Renovated,Seattle,WA 98116
2014-06-05,13.89,5,4,5180,17811,2,0,2,1110,13,Not Renovated,Snoqualmie,WA 98065
2014-06-05,12.27,2,2,1150,2064,2,0,0,0,10,Older Renovation,Auburn,WA 98001
2014-06-05,12.25,4,1,1920,10403,1,0,0,550,55,Older Renovation,Federal Way,WA 98023
2014-06-05,13.12,3,2,2520,53143,1,0,0,0,26,Older Renovation,Duvall,WA 98019
2014-06-05,13.21,2,1,970,3400,1,0,0,0,90,Recently Renovated,Seattle,WA 98109
2014-06-05,12.58,5,2,2490,7666,1,0,0,1000,25,Not Renovated,Kent,WA 98031
2014-06-05,12.57,3,2,1680,8424,1,0,0,0,21,Not Renovated,Enumclaw,WA 98022
2014-06-05,12.39,3,1,1150,4825,1,0,0,0,57,Older Renovation,Issaquah,WA 98027
2014-06-05,12.89,4,3,1980,7931,1,0,0,820,31,Not Renovated,Shoreline,WA 98133
2014-06-05,13.59,4,2,2070,13084,1,0,0,370,47,Not Renovated,Mercer Island,WA 98040
2014-06-05,13.77,4,4,5660,193593,2,0,0,1560,13,Not Renovated,Duvall,WA 98019
2014-06-05,13.49,4,2,2420,10962,1,0,0,890,37,Older Renovation,Bellevue,WA 98007
2014-06-05,12.72,4,2,2610,4781,2,0,0,0,5,Not Renovated,Auburn,WA 98001
2014-06-05,13.11,4,3,2810,10840,2,0,2,740,20,Not Renovated,North Bend,WA 98045
2014-06-05,12.43,3,2,1510,10384,1,0,0,480,38,Not Renovated,Woodinville,WA 98077
2014-06-05,13.46,3,1,1910,4800,1,0,0,830,55,Older Renovation,Seattle,WA 98103
2014-06-05,13.21,3,1,1700,51649,1,0,0,0,83,Not Renovated,Renton,WA 98059
2014-06-05,13.23,4,2,2020,10720,1,0,0,600,38,Older Renovation,Redmond,WA 98052
2014-06-05,13.37,3,1,2340,4206,1,0,0,1170,97,Not Renovated,Seattle,WA 98144
2014-06-05,12.87,3,2,1463,868,3,0,0,0,11,Not Renovated,Seattle,WA 98115
2014-06-05,13.05,3,1,1430,3840,1,0,0,480,69,Recently Renovated,Seattle,WA 98117
2014-06-05,12.83,3,1,1180,12324,1,0,0,380,33,Recently Renovated,Sammamish,WA 98074
2014-06-05,14.40,5,4,4400,15580,2,0,0,1010,11,Not Renovated,Bellevue,WA 98004
2014-06-05,12.45,3,2,1610,6176,2,0,0,0,20,Not Renovated,Kent,WA 98030
2014-06-05,13.05,3,2,1480,14250,2,0,0,0,18,Not Renovated,Kirkland,WA 98033
2014-06-05,13.53,3,2,2670,10338,2,0,0,0,27,Older Renovation,Bellevue,WA 98007
2014-06-05,13.32,4,1,1830,29110,2,0,0,600,24,Recently Renovated,Mercer Island,WA 98040
2014-06-05,12.78,2,1,920,4095,1,0,0,0,100,Older Renovation,Seattle,WA 98118
2014-06-05,12.01,3,1,1150,19200,1,0,0,0,106,Not Renovated,Auburn,WA 98001
2014-06-05,12.34,2,1,1190,7408,1,0,0,360,73,Older Renovation,Seattle,WA 98168
2014-06-05,13.18,4,3,4160,35654,2,0,0,1400,41,Recently Renovated,Issaquah,WA 98027
2014-06-05,13.12,3,2,2370,12753,2,0,0,0,13,Not Renovated,Duvall,WA 98019
2014-06-05,13.34,4,1,1660,3800,1,0,0,0,88,Older Renovation,Seattle,WA 98115
2014-06-05,13.21,3,2,1480,8381,1,0,0,0,46,Not Renovated,Seattle,WA 98125
2014-06-05,12.79,4,2,2390,6426,2,0,0,0,15,Not Renovated,Auburn,WA 98092
2014-06-05,13.12,3,3,1690,1432,2,0,0,330,6,Not Renovated,Seattle,WA 98199
2014-06-05,12.15,3,1,1010,7560,1,0,0,0,56,Older Renovation,Renton,WA 98058
2014-06-05,13.59,4,3,3500,8547,2,0,0,1000,20,Not Renovated,Bellevue,WA 98006
2014-06-05,12.46,4,2,2330,7642,1,0,0,530,24,Recently Renovated,Federal Way,WA 98023
2014-06-05,12.51,3,1,1890,9450,1,0,0,800,57,Older Renovation,Burien,WA 98146
2014-06-05,13.02,4,1,2000,6032,1,0,2,700,55,Older Renovation,Seattle,WA 98146
2014-06-05,12.38,3,1,1130,10650,1,0,0,0,60,Older Renovation,SeaTac,WA 98188
2014-06-05,13.03,4,1,1670,9886,1,0,0,0,67,Not Renovated,Seattle,WA 98125
2014-06-05,12.78,3,2,2600,5540,2,0,0,0,10,Older Renovation,Maple Valley,WA 98038
2014-06-05,12.61,4,1,1560,31299,1,0,0,0,49,Not Renovated,Auburn,WA 98092
2014-06-05,12.72,3,2,1170,5360,1,0,0,0,95,Older Renovation,Seattle,WA 98106
2014-06-05,12.50,4,2,2100,4237,2,0,0,0,8,Not Renovated,Kent,WA 98031
2014-06-05,12.86,3,2,1710,11500,1,0,0,500,36,Not Renovated,Kenmore,WA 98028
2014-06-05,12.84,4,2,2420,5773,2,0,0,0,9,Not Renovated,Maple Valley,WA 98038
2014-06-05,13.31,4,2,1370,4000,2,0,0,0,63,Older Renovation,Seattle,WA 98199
2014-06-05,13.69,4,2,2660,3900,1,0,0,1180,91,Not Renovated,Seattle,WA 98112
2014-06-05,13.24,4,2,2260,3713,2,0,0,0,11,Not Renovated,Kirkland,WA 98034
2014-06-05,12.75,4,2,2070,4500,2,0,0,0,10,Older Renovation,Maple Valley,WA 98038
2014-06-05,14.16,4,5,4670,43950,2,0,0,0,25,Not Renovated,Bellevue,WA 98006
2014-06-05,12.51,3,1,1500,13500,1,0,0,0,46,Not Renovated,Renton,WA 98059
2014-06-05,12.93,4,2,2658,3960,2,0,0,0,0,Not Renovated,Auburn,WA 98092
2014-06-05,13.22,4,2,2700,5150,2,0,0,0,7,Not Renovated,Renton,WA 98059
2014-06-05,13.05,3,2,1530,1245,2,0,0,480,0,Not Renovated,Seattle,WA 98122
2014-06-05,13.28,3,2,1480,1485,2,0,0,200,7,Not Renovated,Seattle,WA 98102
2014-06-05,12.52,3,3,1390,1080,2,0,0,250,8,Not Renovated,Seattle,WA 98118
2014-06-05,12.69,3,2,1660,3990,2,0,0,0,5,Not Renovated,Seattle,WA 98118
2014-06-05,13.46,3,2,2050,4185,2,0,0,0,3,Not Renovated,Seattle,WA 98117
2014-06-06,12.86,4,1,1550,7740,1,0,0,0,60,Older Renovation,Seattle,WA 98126
2014-06-06,12.51,4,2,1900,8600,1,0,0,0,39,Not Renovated,Federal Way,WA 98023
2014-06-06,13.51,4,2,2820,6180,2,0,0,770,1,Older Renovation,Seattle,WA 98118
2014-06-06,12.87,2,1,1490,4080,1,0,0,560,58,Older Renovation,Seattle,WA 98126
2014-06-06,12.66,3,1,1750,12500,1,0,0,600,60,Older Renovation,Fall City,WA 98024
2014-06-06,13.21,4,2,2040,6034,2,0,0,0,24,Recently Renovated,Seattle,WA 98115
2014-06-06,13.22,3,1,1900,5000,1,0,0,260,88,Older Renovation,Seattle,WA 98115
2014-06-06,12.94,3,1,1910,12596,1,0,0,570,37,Older Renovation,Woodinville,WA 98072
2014-06-06,12.87,3,1,1560,14333,1,0,0,0,61,Older Renovation,Normandy Park,WA 98166
2014-06-06,12.98,3,1,1470,6250,1,0,3,400,75,Older Renovation,Lake Forest Park,WA 98155
2014-06-06,12.90,3,2,2700,9994,1,0,3,1350,55,Not Renovated,Des Moines,WA 98198
2014-06-06,13.85,4,3,3450,11240,2,0,3,1020,54,Older Renovation,Burien,WA 98166
2014-06-06,12.59,3,2,1970,9600,1,0,0,670,47,Not Renovated,Federal Way,WA 98003
2014-06-06,13.52,3,2,2670,12187,2,0,0,0,28,Not Renovated,Redmond,WA 98052
2014-06-06,13.48,3,2,2550,13458,2,0,0,0,24,Recently Renovated,Bellevue,WA 98006
2014-06-06,13.12,4,1,1720,4011,1,0,0,0,110,Not Renovated,Seattle,WA 98107
2014-06-06,14.08,4,4,4270,6002,2,0,3,1090,10,Older Renovation,Issaquah,WA 98029
2014-06-06,13.96,3,1,2170,16600,1,1,2,1040,35,Recently Renovated,Redmond,WA 98052
2014-06-06,13.38,4,2,2840,9354,2,0,0,0,24,Recently Renovated,Sammamish,WA 98074
2014-06-06,12.98,4,2,3270,50994,2,0,0,550,31,Not Renovated,Kent,WA 98042
2014-06-06,13.14,3,1,1480,7040,1,0,0,0,40,Not Renovated,Kirkland,WA 98033
2014-06-06,13.17,5,2,2440,8000,1,0,0,1200,42,Not Renovated,Kirkland,WA 98034
2014-06-06,13.73,4,2,2880,5750,1,0,0,1170,86,Older Renovation,Seattle,WA 98116
2014-06-06,12.21,2,1,1730,9610,1,0,0,350,52,Older Renovation,Auburn,WA 98001
2014-06-06,12.98,2,1,1260,4080,1,0,0,0,88,Not Renovated,Seattle,WA 98115
2014-06-06,13.60,4,2,2230,9900,1,0,0,0,55,Not Renovated,Bellevue,WA 98005
2014-06-06,14.13,2,2,2460,16940,1,0,4,530,78,Not Renovated,Seattle,WA 98117
2014-06-06,13.03,4,1,2050,94525,1,0,0,800,55,Not Renovated,Renton,WA 98058
2014-06-06,13.06,3,2,2030,2805,2,0,0,310,13,Not Renovated,Issaquah,WA 98027
2014-06-06,12.44,2,1,810,4800,1,0,0,0,66,Older Renovation,Seattle,WA 98126
2014-06-06,12.13,3,1,1840,8100,1,0,0,920,61,Older Renovation,Burien,WA 98166
2014-06-06,13.19,3,1,1730,40250,2,0,0,0,31,Not Renovated,Woodinville,WA 98072
2014-06-06,13.64,2,2,2280,6815,1,0,0,0,12,Not Renovated,Redmond,WA 98053
2014-06-06,13.29,4,2,2630,6326,2,0,0,0,6,Not Renovated,Snoqualmie,WA 98065
2014-06-06,13.43,3,2,2270,23900,1,0,0,450,39,Not Renovated,Shoreline,WA 98177
2014-06-06,12.79,3,1,1020,7020,1,0,0,0,61,Older Renovation,Shoreline,WA 98155
2014-06-06,13.30,4,2,1990,2175,2,0,0,310,9,Not Renovated,Seattle,WA 98107
2014-06-06,12.61,4,2,2680,15508,2,0,0,0,15,Not Renovated,Federal Way,WA 98023
2014-06-06,13.40,3,1,1980,3300,1,0,0,840,88,Older Renovation,Seattle,WA 98115
2014-06-06,13.25,3,2,2400,6975,2,0,0,0,21,Not Renovated,Newcastle,WA 98056
2014-06-06,12.56,2,1,780,5000,1,0,0,0,71,Not Renovated,Seattle,WA 98146
2014-06-06,12.98,3,2,980,5000,1,0,0,0,74,Older Renovation,Seattle,WA 98144
2014-06-06,11.98,3,1,1210,103237,1,0,0,0,96,Older Renovation,Vashon,WA 98070
2014-06-06,13.60,5,2,4600,19831,1,0,3,2300,58,Recently Renovated,Shoreline,WA 98177
2014-06-06,13.02,3,2,1480,1961,2,0,0,0,9,Not Renovated,Issaquah,WA 98029
2014-06-06,13.14,4,1,1320,14250,1,0,0,0,60,Older Renovation,Kirkland,WA 98033
2014-06-06,13.93,5,2,4400,18500,1,0,3,2150,51,Not Renovated,Kenmore,WA 98028
2014-06-06,14.06,4,3,3010,3600,2,0,0,640,15,Not Renovated,Seattle,WA 98112
2014-06-06,13.20,3,2,2260,9568,1,0,0,480,29,Not Renovated,Sammamish,WA 98074
2014-06-06,12.92,4,2,1880,14653,2,0,0,0,36,Not Renovated,Carnation,WA 98014
2014-06-06,12.68,3,1,1370,9900,1,0,0,0,31,Not Renovated,Milton,WA 98354
2014-06-06,13.51,4,3,2720,3800,2,0,0,920,95,Older Renovation,Seattle,WA 98115
2014-06-06,13.02,2,1,1740,5400,1,0,0,750,68,Older Renovation,Seattle,WA 98115
2014-06-06,13.30,4,2,2560,5593,2,0,0,0,13,Not Renovated,Redmond,WA 98053
2014-06-06,12.54,5,2,2690,5557,2,0,0,0,2,Older Renovation,Seattle,WA 98178
2014-06-06,13.70,4,3,3240,5562,2,0,0,0,1,Older Renovation,Sammamish,WA 98075
2014-06-06,13.28,4,2,2430,4747,2,0,0,0,6,Not Renovated,Issaquah,WA 98027
2014-06-06,12.91,2,2,1405,1073,2,0,0,265,7,Not Renovated,Seattle,WA 98122
2014-06-06,13.64,5,2,3030,7679,2,0,0,0,0,Not Renovated,Sammamish,WA 98075
2014-06-06,13.79,4,2,4150,8436,2,0,0,0,0,Not Renovated,Sammamish,WA 98075
2014-06-07,13.10,3,3,1730,2940,3,0,0,0,29,Not Renovated,Seattle,WA 98117
2014-06-07,13.32,6,2,3820,53173,1,0,0,1780,40,Not Renovated,Issaquah,WA 98027
2014-06-07,13.04,4,2,3070,6432,2,0,0,0,8,Not Renovated,Renton,WA 98055
2014-06-08,13.20,4,2,1780,4169,2,0,0,0,20,Not Renovated,Issaquah,WA 98029
2014-06-08,12.47,4,2,1811,4381,2,0,0,0,7,Not Renovated,Renton,WA 98055
2014-06-08,13.14,4,2,2450,62290,2,0,0,0,38,Not Renovated,Woodinville,WA 98077
2014-06-08,13.25,3,2,2300,7398,2,0,0,0,13,Not Renovated,Snoqualmie,WA 98065
2014-06-08,13.01,2,1,1440,3225,1,0,0,480,99,Not Renovated,Seattle,WA 98103
2014-06-08,13.44,4,2,2370,9360,2,0,0,0,35,Not Renovated,Redmond,WA 98052
2014-06-08,14.81,4,3,4420,7850,2,1,4,1270,13,Not Renovated,Bellevue,WA 98008
2014-06-08,13.03,3,1,1300,3550,1,0,0,0,87,Recently Renovated,Seattle,WA 98105
2014-06-08,13.20,5,3,2870,4369,2,0,0,780,7,Not Renovated,Bothell,WA 98011
2014-06-08,13.18,3,2,3400,7200,2,0,2,930,5,Not Renovated,Renton,WA 98056
2014-06-09,12.92,3,1,1410,5060,1,0,0,500,58,Not Renovated,Seattle,WA 98133
2014-06-09,13.02,3,1,1640,13500,1,0,0,530,74,Older Renovation,Seattle,WA 98125
2014-06-09,13.32,4,2,3190,7399,2,0,0,0,8,Not Renovated,Maple Valley,WA 98038
2014-06-09,13.38,4,2,2380,13435,2,0,0,0,22,Not Renovated,Issaquah,WA 98075
2014-06-09,13.22,3,2,2260,4165,2,0,0,0,9,Not Renovated,Sammamish,WA 98075
2014-06-09,12.76,3,1,1240,8050,1,0,0,0,36,Older Renovation,Sammamish,WA 98074
2014-06-09,14.31,5,3,4220,26784,1,0,0,2110,56,Older Renovation,Bellevue,WA 98004
2014-06-09,14.11,4,2,4250,19387,2,0,2,990,42,Not Renovated,Mercer Island,WA 98040
2014-06-09,12.57,3,1,1860,7963,1,0,0,660,51,Older Renovation,Tukwila,WA 98188
2014-06-09,13.96,3,2,2850,10474,1,0,0,1120,60,Older Renovation,Bellevue,WA 98004
2014-06-09,13.17,3,3,2470,36445,2,0,0,0,34,Not Renovated,Issaquah,WA 98027
2014-06-09,12.43,3,2,2210,8000,2,0,0,0,45,Not Renovated,Federal Way,WA 98023
2014-06-09,12.74,4,1,1920,7665,1,0,0,420,39,Not Renovated,Renton,WA 98058
2014-06-09,13.46,4,3,3150,7778,2,0,0,0,14,Not Renovated,Sammamish,WA 98075
2014-06-09,12.87,4,1,2700,7875,1,0,0,0,46,Not Renovated,Renton,WA 98058
2014-06-09,13.20,3,2,2190,7149,1,0,1,950,51,Not Renovated,Renton,WA 98056
2014-06-09,13.22,2,2,1380,951,3,0,0,0,8,Not Renovated,Seattle,WA 98103
2014-06-09,12.43,5,1,2520,5753,1,0,0,1010,86,Not Renovated,Enumclaw,WA 98022
2014-06-09,13.13,3,1,1300,8800,1,0,0,0,51,Not Renovated,Bellevue,WA 98008
2014-06-09,13.08,4,1,2220,6500,2,0,3,0,50,Not Renovated,Burien,WA 98166
2014-06-09,12.84,2,1,730,7528,1,0,0,0,68,Not Renovated,Seattle,WA 98115
2014-06-09,14.12,4,3,3300,15907,2,0,0,0,29,Not Renovated,Mercer Island,WA 98040
2014-06-09,14.46,4,3,4130,112521,2,0,0,0,36,Not Renovated,Bellevue,WA 98005
